,EventName,RoundNumber,eventYear,Compound,Driver,Stint,bestPreRaceTime,bestLapTimeIsFrom,meanAirTemp,meanTrackTemp,meanHumid,Rainfall,GridPosition,Position,raceStintsNums,TyreAge,StintLen,CircuitLength,designedLaps
1703,Canadian Grand Prix,9,2022,MEDIUM,MAG,1.0,82.96,Qualifying,20.6,41.528571428571425,28.285714285714285,0.0,5.0,17.0,1.0,1.0,7.0,4.361,70
1704,Canadian Grand Prix,9,2022,MEDIUM,MSC,1.0,83.356,Qualifying,20.89444444444444,41.611111111111114,29.11111111111111,0.0,6.0,19.0,1.0,1.0,18.0,4.361,70
1705,Canadian Grand Prix,9,2022,MEDIUM,NOR,2.0,94.066,Qualifying,21.42608695652174,41.939130434782605,27.217391304347824,0.0,14.0,15.0,2.0,1.0,23.0,4.361,70
1706,Canadian Grand Prix,9,2022,MEDIUM,NOR,3.0,94.066,Qualifying,21.96296296296296,41.91481481481481,26.185185185185187,0.0,14.0,15.0,3.0,,27.0,4.361,70
1707,Canadian Grand Prix,9,2022,MEDIUM,OCO,1.0,83.529,Qualifying,20.915789473684207,41.6421052631579,29.210526315789473,0.0,7.0,6.0,1.0,1.0,19.0,4.361,70
1708,Canadian Grand Prix,9,2022,MEDIUM,OCO,3.0,83.529,Qualifying,21.990476190476194,41.82857142857142,26.095238095238095,0.0,7.0,6.0,3.0,1.0,21.0,4.361,70
1709,Canadian Grand Prix,9,2022,MEDIUM,RIC,1.0,83.749,Qualifying,20.915789473684207,41.6421052631579,29.210526315789473,0.0,9.0,11.0,1.0,1.0,19.0,4.361,70
1710,Canadian Grand Prix,9,2022,MEDIUM,RUS,1.0,83.557,Qualifying,20.91052631578947,41.6421052631579,29.157894736842106,0.0,8.0,4.0,1.0,1.0,19.0,4.361,70
1711,Canadian Grand Prix,9,2022,MEDIUM,SAI,1.0,82.096,Qualifying,20.909999999999997,41.69500000000001,28.9,0.0,3.0,2.0,1.0,1.0,20.0,4.361,70
1712,Canadian Grand Prix,9,2022,MEDIUM,STR,2.0,95.532,Qualifying,21.98260869565218,41.85217391304347,26.17391304347826,0.0,17.0,10.0,2.0,2.0,23.0,4.361,70
1713,Canadian Grand Prix,9,2022,MEDIUM,TSU,1.0,96.575,Qualifying,20.61111111111111,41.5,28.333333333333332,0.0,20.0,18.0,1.0,1.0,9.0,4.361,70
1714,Canadian Grand Prix,9,2022,MEDIUM,VER,1.0,81.299,Qualifying,20.58888888888889,41.53333333333334,28.22222222222222,0.0,1.0,1.0,1.0,1.0,9.0,4.361,70
1715,Canadian Grand Prix,9,2022,MEDIUM,VET,1.0,94.512,Qualifying,20.580000000000002,41.67999999999999,28.2,0.0,16.0,12.0,1.0,2.0,5.0,4.361,70
1716,Canadian Grand Prix,9,2022,MEDIUM,ZHO,1.0,84.03,Qualifying,20.915789473684207,41.6421052631579,29.210526315789473,0.0,10.0,8.0,1.0,1.0,19.0,4.361,70
1717,Chinese Grand Prix,3,2018,MEDIUM,ALO,2.0,93.232,Qualifying,19.555555555555557,36.888888888888886,25.31111111111111,0.0,13.0,7.0,2.0,37.0,9.0,5.451,56
1718,Chinese Grand Prix,3,2018,MEDIUM,BOT,2.0,91.625,Qualifying,19.522222222222222,36.888888888888886,25.355555555555554,0.0,3.0,2.0,2.0,57.0,9.0,5.451,56
1719,Chinese Grand Prix,3,2018,MEDIUM,ERI,2.0,94.914,Qualifying,19.529999999999998,36.85,25.34,0.0,20.0,16.0,2.0,35.0,10.0,5.451,56
1720,Chinese Grand Prix,3,2018,MEDIUM,GAS,1.0,94.101,Qualifying,19.489473684210523,37.810526315789474,23.400000000000002,0.0,17.0,18.0,1.0,3.0,19.0,5.451,56
1721,Chinese Grand Prix,3,2018,MEDIUM,GAS,2.0,94.101,Qualifying,19.69090909090909,36.38181818181818,23.29090909090909,0.0,17.0,18.0,2.0,2.0,11.0,5.451,56
1722,Chinese Grand Prix,3,2018,MEDIUM,GAS,3.0,94.101,Qualifying,19.280000000000005,36.84666666666667,24.87333333333333,0.0,17.0,18.0,3.0,2.0,15.0,5.451,56
1723,Chinese Grand Prix,3,2018,MEDIUM,GRO,3.0,92.524,Qualifying,19.4,37.5,25.1,0.0,10.0,17.0,3.0,1.0,1.0,5.451,56
1724,Chinese Grand Prix,3,2018,MEDIUM,HAM,2.0,91.675,Qualifying,19.53,36.95,25.33,0.0,4.0,4.0,2.0,57.0,10.0,5.451,56
1725,Chinese Grand Prix,3,2018,MEDIUM,HUL,3.0,92.494,Qualifying,19.6,37.5,25.1,0.0,7.0,6.0,3.0,34.0,1.0,5.451,56
1726,Chinese Grand Prix,3,2018,MEDIUM,LEC,2.0,94.454,Qualifying,19.52,36.85,25.36,0.0,19.0,19.0,2.0,51.0,10.0,5.451,56
1727,Chinese Grand Prix,3,2018,MEDIUM,MAG,2.0,92.986,Qualifying,19.54,36.95,25.29,0.0,11.0,10.0,2.0,45.0,10.0,5.451,56
1728,Chinese Grand Prix,3,2018,MEDIUM,RAI,2.0,91.182,Qualifying,19.522222222222222,36.888888888888886,25.355555555555554,0.0,2.0,3.0,2.0,41.0,9.0,5.451,56
1729,Chinese Grand Prix,3,2018,MEDIUM,SAI,3.0,92.819,Qualifying,19.4,37.5,25.1,0.0,9.0,9.0,3.0,35.0,1.0,5.451,56
1730,Chinese Grand Prix,3,2018,MEDIUM,SIR,3.0,94.062,Qualifying,19.4,37.5,25.1,0.0,16.0,15.0,3.0,19.0,1.0,5.451,56
1731,Chinese Grand Prix,3,2018,MEDIUM,STR,2.0,94.285,Qualifying,19.54,36.9,25.299999999999997,0.0,18.0,14.0,2.0,47.0,10.0,5.451,56
1732,Chinese Grand Prix,3,2018,MEDIUM,VAN,2.0,93.505,Qualifying,19.549999999999997,36.9,25.24,0.0,14.0,13.0,2.0,49.0,10.0,5.451,56
1733,Chinese Grand Prix,3,2018,MEDIUM,VER,3.0,91.796,Qualifying,19.6,37.5,25.1,0.0,5.0,5.0,3.0,30.0,1.0,5.451,56
1734,Chinese Grand Prix,3,2018,MEDIUM,VET,2.0,91.095,Qualifying,19.56,36.95,25.29,0.0,1.0,8.0,2.0,53.0,10.0,5.451,56
1735,Chinese Grand Prix,3,2018,SOFT,ALO,1.0,93.232,Qualifying,19.53928571428571,37.596428571428575,23.425000000000004,0.0,13.0,7.0,1.0,3.0,28.0,5.451,56
1736,Chinese Grand Prix,3,2018,SOFT,ALO,2.0,93.232,Qualifying,19.355555555555554,36.53888888888889,24.644444444444446,0.0,13.0,7.0,2.0,2.0,18.0,5.451,56
1737,Chinese Grand Prix,3,2018,SOFT,BOT,1.0,91.625,Qualifying,19.522222222222226,37.855555555555554,23.222222222222225,0.0,3.0,2.0,1.0,6.0,18.0,5.451,56
1738,Chinese Grand Prix,3,2018,SOFT,BOT,2.0,91.625,Qualifying,19.442857142857147,36.86071428571428,24.278571428571432,0.0,3.0,2.0,2.0,5.0,28.0,5.451,56
1739,Chinese Grand Prix,3,2018,SOFT,ERI,1.0,94.914,Qualifying,19.542857142857144,37.52857142857143,23.39285714285714,0.0,20.0,16.0,1.0,3.0,28.0,5.451,56
1740,Chinese Grand Prix,3,2018,SOFT,ERI,2.0,94.914,Qualifying,19.311764705882357,36.59411764705882,24.694117647058825,0.0,20.0,16.0,2.0,2.0,17.0,5.451,56
1741,Chinese Grand Prix,3,2018,SOFT,GAS,3.0,94.101,Qualifying,19.4,37.5,25.1,0.0,17.0,18.0,3.0,27.0,1.0,5.451,56
1742,Chinese Grand Prix,3,2018,SOFT,HAM,1.0,91.675,Qualifying,19.529411764705884,37.858823529411765,23.194117647058828,0.0,4.0,4.0,1.0,6.0,17.0,5.451,56
1743,Chinese Grand Prix,3,2018,SOFT,HAM,2.0,91.675,Qualifying,19.446428571428573,36.824999999999996,24.25357142857143,0.0,4.0,4.0,2.0,5.0,28.0,5.451,56
1744,Chinese Grand Prix,3,2018,SOFT,HAR,3.0,93.795,Qualifying,19.44,37.1,25.339999999999996,0.0,15.0,20.0,3.0,33.0,5.0,5.451,56
1745,Chinese Grand Prix,3,2018,SOFT,HUL,3.0,92.494,Qualifying,19.533333333333335,36.888888888888886,25.355555555555554,0.0,7.0,6.0,3.0,33.0,9.0,5.451,56
1746,Chinese Grand Prix,3,2018,SOFT,LEC,1.0,94.454,Qualifying,19.494999999999997,37.81,23.365000000000002,0.0,19.0,19.0,1.0,3.0,20.0,5.451,56
1747,Chinese Grand Prix,3,2018,SOFT,LEC,2.0,94.454,Qualifying,19.424,36.688,24.296000000000003,0.0,19.0,19.0,2.0,2.0,25.0,5.451,56
1748,Chinese Grand Prix,3,2018,SOFT,MAG,1.0,92.986,Qualifying,19.51739130434783,37.80434782608696,23.460869565217394,0.0,11.0,10.0,1.0,7.0,23.0,5.451,56
1749,Chinese Grand Prix,3,2018,SOFT,MAG,2.0,92.986,Qualifying,19.427272727272726,36.51818181818182,24.3,0.0,11.0,10.0,2.0,6.0,22.0,5.451,56
1750,Chinese Grand Prix,3,2018,SOFT,OCO,1.0,93.057,Qualifying,19.68,38.01,22.87,0.0,12.0,11.0,1.0,3.0,10.0,5.451,56
1751,Chinese Grand Prix,3,2018,SOFT,OCO,2.0,93.057,Qualifying,19.509999999999998,37.00000000000001,23.585,0.0,12.0,11.0,2.0,2.0,20.0,5.451,56
1752,Chinese Grand Prix,3,2018,SOFT,OCO,3.0,93.057,Qualifying,19.29375,36.875,24.85,0.0,12.0,11.0,3.0,2.0,16.0,5.451,56
1753,Chinese Grand Prix,3,2018,SOFT,PER,3.0,92.758,Qualifying,19.57,36.95,25.25,0.0,8.0,12.0,3.0,31.0,10.0,5.451,56
1754,Chinese Grand Prix,3,2018,SOFT,RAI,1.0,91.182,Qualifying,19.515384615384612,37.76153846153846,23.388461538461538,0.0,2.0,3.0,1.0,6.0,26.0,5.451,56
1755,Chinese Grand Prix,3,2018,SOFT,RAI,2.0,91.182,Qualifying,19.42,36.510000000000005,24.509999999999998,0.0,2.0,3.0,2.0,5.0,20.0,5.451,56
1756,Chinese Grand Prix,3,2018,SOFT,RIC,3.0,91.948,Qualifying,19.533333333333335,36.888888888888886,25.377777777777776,0.0,6.0,1.0,3.0,33.0,9.0,5.451,56
1757,Chinese Grand Prix,3,2018,SOFT,SAI,3.0,92.819,Qualifying,19.555555555555557,36.888888888888886,25.31111111111111,0.0,9.0,9.0,3.0,33.0,9.0,5.451,56
1758,Chinese Grand Prix,3,2018,SOFT,SIR,1.0,94.062,Qualifying,19.537037037037038,37.648148148148145,23.39259259259259,0.0,16.0,15.0,1.0,3.0,27.0,5.451,56
1759,Chinese Grand Prix,3,2018,SOFT,SIR,2.0,94.062,Qualifying,19.72,34.0,23.46,0.0,16.0,15.0,2.0,2.0,5.0,5.451,56
1760,Chinese Grand Prix,3,2018,SOFT,SIR,3.0,94.062,Qualifying,19.372727272727275,37.10454545454545,25.168181818181814,0.0,16.0,15.0,3.0,2.0,22.0,5.451,56
1761,Chinese Grand Prix,3,2018,SOFT,STR,1.0,94.285,Qualifying,19.50909090909091,37.80454545454546,23.39090909090909,0.0,18.0,14.0,1.0,3.0,22.0,5.451,56
1762,Chinese Grand Prix,3,2018,SOFT,STR,2.0,94.285,Qualifying,19.456521739130434,36.5695652173913,24.21739130434783,0.0,18.0,14.0,2.0,2.0,23.0,5.451,56
1763,Chinese Grand Prix,3,2018,SOFT,VAN,1.0,93.505,Qualifying,19.495238095238093,37.7952380952381,23.3952380952381,0.0,14.0,13.0,1.0,3.0,21.0,5.451,56
1764,Chinese Grand Prix,3,2018,SOFT,VAN,2.0,93.505,Qualifying,19.462500000000002,36.61666666666667,24.212500000000002,0.0,14.0,13.0,2.0,2.0,24.0,5.451,56
1765,Chinese Grand Prix,3,2018,SOFT,VER,3.0,91.796,Qualifying,19.522222222222222,36.888888888888886,25.355555555555554,0.0,5.0,5.0,3.0,33.0,9.0,5.451,56
1766,Chinese Grand Prix,3,2018,SOFT,VET,1.0,91.095,Qualifying,19.483333333333334,37.80555555555556,23.305555555555557,0.0,1.0,8.0,1.0,7.0,18.0,5.451,56
1767,Chinese Grand Prix,3,2018,SOFT,VET,2.0,91.095,Qualifying,19.43846153846154,36.792307692307695,24.25384615384616,0.0,1.0,8.0,2.0,5.0,26.0,5.451,56
1768,Chinese Grand Prix,3,2018,ULTRASOFT,GAS,3.0,94.101,Qualifying,19.555555555555557,36.833333333333336,25.32222222222222,0.0,17.0,18.0,3.0,33.0,9.0,5.451,56
1769,Chinese Grand Prix,3,2018,ULTRASOFT,GRO,1.0,92.524,Qualifying,19.560000000000002,37.89333333333333,23.160000000000004,0.0,10.0,17.0,1.0,6.0,15.0,5.451,56
1770,Chinese Grand Prix,3,2018,ULTRASOFT,GRO,2.0,92.524,Qualifying,19.439999999999998,36.81333333333334,24.170000000000005,0.0,10.0,17.0,2.0,5.0,30.0,5.451,56
1771,Chinese Grand Prix,3,2018,ULTRASOFT,GRO,3.0,92.524,Qualifying,19.555555555555557,36.77777777777778,25.31111111111111,0.0,10.0,17.0,3.0,,9.0,5.451,56
1772,Chinese Grand Prix,3,2018,ULTRASOFT,HAR,1.0,93.795,Qualifying,19.711111111111112,38.02222222222222,22.922222222222224,0.0,15.0,20.0,1.0,3.0,9.0,5.451,56
1773,Chinese Grand Prix,3,2018,ULTRASOFT,HAR,2.0,93.795,Qualifying,19.485,37.114999999999995,23.59,0.0,15.0,20.0,2.0,2.0,20.0,5.451,56
1774,Chinese Grand Prix,3,2018,ULTRASOFT,HAR,3.0,93.795,Qualifying,19.26875,36.7625,24.8125,0.0,15.0,20.0,3.0,2.0,16.0,5.451,56
1775,Chinese Grand Prix,3,2018,ULTRASOFT,HUL,1.0,92.494,Qualifying,19.64166666666667,37.974999999999994,22.916666666666668,0.0,7.0,6.0,1.0,6.0,12.0,5.451,56
1776,Chinese Grand Prix,3,2018,ULTRASOFT,HUL,2.0,92.494,Qualifying,19.538888888888888,36.93333333333334,23.583333333333332,0.0,7.0,6.0,2.0,5.0,18.0,5.451,56
1777,Chinese Grand Prix,3,2018,ULTRASOFT,HUL,3.0,92.494,Qualifying,19.286666666666665,36.833333333333336,24.83333333333333,0.0,7.0,6.0,3.0,5.0,15.0,5.451,56
1778,Chinese Grand Prix,3,2018,ULTRASOFT,OCO,3.0,93.057,Qualifying,19.58888888888889,36.888888888888886,25.266666666666666,0.0,12.0,11.0,3.0,33.0,9.0,5.451,56
1779,Chinese Grand Prix,3,2018,ULTRASOFT,PER,1.0,92.758,Qualifying,19.636363636363637,37.97272727272727,22.945454545454545,0.0,8.0,12.0,1.0,6.0,11.0,5.451,56
1780,Chinese Grand Prix,3,2018,ULTRASOFT,PER,2.0,92.758,Qualifying,19.529999999999998,36.790000000000006,23.565,0.0,8.0,12.0,2.0,5.0,20.0,5.451,56
1781,Chinese Grand Prix,3,2018,ULTRASOFT,PER,3.0,92.758,Qualifying,19.264285714285716,37.07857142857143,24.942857142857143,0.0,8.0,12.0,3.0,5.0,14.0,5.451,56
1782,Chinese Grand Prix,3,2018,ULTRASOFT,RIC,1.0,91.948,Qualifying,19.543750000000003,37.875,23.137500000000003,0.0,6.0,1.0,1.0,6.0,16.0,5.451,56
1783,Chinese Grand Prix,3,2018,ULTRASOFT,RIC,2.0,91.948,Qualifying,19.599999999999998,36.84285714285715,23.657142857142862,0.0,6.0,1.0,2.0,5.0,14.0,5.451,56
1784,Chinese Grand Prix,3,2018,ULTRASOFT,RIC,3.0,91.948,Qualifying,19.31875,36.90625,24.75625,0.0,6.0,1.0,3.0,5.0,16.0,5.451,56
1785,Chinese Grand Prix,3,2018,ULTRASOFT,SAI,1.0,92.819,Qualifying,19.654545454545456,37.99999999999999,22.872727272727275,0.0,9.0,9.0,1.0,6.0,11.0,5.451,56
1786,Chinese Grand Prix,3,2018,ULTRASOFT,SAI,2.0,92.819,Qualifying,19.52631578947368,36.968421052631584,23.57894736842105,0.0,9.0,9.0,2.0,5.0,19.0,5.451,56
1787,Chinese Grand Prix,3,2018,ULTRASOFT,SAI,3.0,92.819,Qualifying,19.286666666666665,36.833333333333336,24.83333333333333,0.0,9.0,9.0,3.0,5.0,15.0,5.451,56
1788,Chinese Grand Prix,3,2018,ULTRASOFT,VER,1.0,91.796,Qualifying,19.543750000000003,37.875,23.137500000000003,0.0,5.0,5.0,1.0,6.0,16.0,5.451,56
1789,Chinese Grand Prix,3,2018,ULTRASOFT,VER,2.0,91.796,Qualifying,19.58571428571429,36.83571428571429,23.63571428571429,0.0,5.0,5.0,2.0,5.0,14.0,5.451,56
1790,Chinese Grand Prix,3,2018,ULTRASOFT,VER,3.0,91.796,Qualifying,19.30666666666667,36.86666666666667,24.819999999999997,0.0,5.0,5.0,3.0,5.0,15.0,5.451,56
1791,Chinese Grand Prix,3,2019,HARD,ALB,4.0,,,19.17777777777778,25.863888888888894,47.58888888888889,0.0,0.0,10.0,4.0,1.0,36.0,5.451,56
1792,Chinese Grand Prix,3,2019,HARD,BOT,2.0,91.547,Qualifying,19.333333333333332,26.186666666666667,46.52,0.0,1.0,2.0,2.0,1.0,15.0,5.451,56
1793,Chinese Grand Prix,3,2019,HARD,GAS,2.0,92.93,Qualifying,19.269999999999996,26.145000000000003,46.595,0.0,6.0,6.0,2.0,1.0,20.0,5.451,56
1794,Chinese Grand Prix,3,2019,HARD,GRO,2.0,93.156,Qualifying,19.44444444444444,26.740740740740744,45.4925925925926,0.0,10.0,11.0,2.0,1.0,27.0,5.451,56
1795,Chinese Grand Prix,3,2019,HARD,HAM,2.0,91.57,Qualifying,19.321428571428573,26.157142857142862,46.65000000000001,0.0,2.0,1.0,2.0,1.0,14.0,5.451,56
1796,Chinese Grand Prix,3,2019,HARD,HUL,2.0,92.962,Qualifying,19.7,27.4,43.78,0.0,8.0,20.0,2.0,1.0,5.0,5.451,56
1797,Chinese Grand Prix,3,2019,HARD,KUB,2.0,95.281,Qualifying,19.125,25.65357142857143,48.11071428571427,0.0,18.0,17.0,2.0,1.0,28.0,5.451,56
1798,Chinese Grand Prix,3,2019,HARD,KVY,3.0,93.236,Qualifying,19.44,26.259999999999998,46.04,0.0,11.0,19.0,3.0,1.0,5.0,5.451,56
1799,Chinese Grand Prix,3,2019,HARD,LEC,2.0,91.865,Qualifying,19.230000000000004,25.99,46.980000000000004,0.0,4.0,5.0,2.0,1.0,20.0,5.451,56
1800,Chinese Grand Prix,3,2019,HARD,MAG,2.0,93.15,Qualifying,19.466666666666665,26.77916666666667,45.31666666666667,0.0,9.0,13.0,2.0,1.0,24.0,5.451,56
1801,Chinese Grand Prix,3,2019,HARD,NOR,2.0,93.967,Qualifying,19.58125,27.7875,44.13125,0.0,15.0,18.0,2.0,1.0,16.0,5.451,56
1802,Chinese Grand Prix,3,2019,HARD,PER,2.0,93.299,Qualifying,19.180000000000003,25.854285714285716,47.62571428571428,0.0,12.0,8.0,2.0,1.0,35.0,5.451,56
1803,Chinese Grand Prix,3,2019,HARD,RAI,2.0,93.419,Qualifying,19.14666666666667,25.71333333333333,47.91333333333333,0.0,13.0,9.0,2.0,1.0,30.0,5.451,56
1804,Chinese Grand Prix,3,2019,HARD,RIC,2.0,92.958,Qualifying,19.194594594594594,25.916216216216217,47.451351351351356,0.0,7.0,7.0,2.0,1.0,37.0,5.451,56
1805,Chinese Grand Prix,3,2019,HARD,RUS,2.0,95.253,Qualifying,19.181481481481484,25.870370370370367,47.36296296296295,0.0,17.0,16.0,2.0,1.0,27.0,5.451,56
1806,Chinese Grand Prix,3,2019,HARD,SAI,2.0,93.523,Qualifying,19.454285714285717,26.994285714285716,45.205714285714286,0.0,14.0,14.0,2.0,1.0,35.0,5.451,56
1807,Chinese Grand Prix,3,2019,HARD,STR,2.0,94.292,Qualifying,19.224999999999998,25.995833333333337,46.97083333333334,0.0,16.0,12.0,2.0,1.0,24.0,5.451,56
1808,Chinese Grand Prix,3,2019,HARD,VER,2.0,92.089,Qualifying,19.358823529411765,26.429411764705886,45.9470588235294,0.0,5.0,4.0,2.0,1.0,17.0,5.451,56
1809,Chinese Grand Prix,3,2019,HARD,VET,2.0,91.848,Qualifying,19.4,27.0,44.65,0.0,3.0,3.0,2.0,,2.0,5.451,56
1810,Chinese Grand Prix,3,2019,MEDIUM,BOT,1.0,91.547,Qualifying,19.561904761904763,27.776190476190475,44.30476190476191,0.0,1.0,2.0,1.0,4.0,21.0,5.451,56
1811,Chinese Grand Prix,3,2019,MEDIUM,BOT,3.0,91.547,Qualifying,19.044999999999998,25.555,48.53,0.0,1.0,2.0,3.0,1.0,20.0,5.451,56
1812,Chinese Grand Prix,3,2019,MEDIUM,GAS,3.0,92.93,Qualifying,19.078571428571426,25.62142857142857,48.40714285714286,0.0,6.0,6.0,3.0,1.0,14.0,5.451,56
1813,Chinese Grand Prix,3,2019,MEDIUM,GIO,2.0,136.522,Qualifying,19.491304347826084,27.0,44.99130434782609,0.0,19.0,15.0,2.0,1.0,23.0,5.451,56
1814,Chinese Grand Prix,3,2019,MEDIUM,GIO,3.0,136.522,Qualifying,19.072,25.58,48.376,0.0,19.0,15.0,3.0,1.0,25.0,5.451,56
1815,Chinese Grand Prix,3,2019,MEDIUM,GRO,3.0,93.156,Qualifying,19.05,25.55,48.58,0.0,10.0,11.0,3.0,1.0,20.0,5.451,56
1816,Chinese Grand Prix,3,2019,MEDIUM,HAM,1.0,91.57,Qualifying,19.55454545454546,27.731818181818177,44.34545454545455,0.0,2.0,1.0,1.0,4.0,22.0,5.451,56
1817,Chinese Grand Prix,3,2019,MEDIUM,HAM,3.0,91.57,Qualifying,19.04,25.564999999999998,48.575,0.0,2.0,1.0,3.0,4.0,20.0,5.451,56
1818,Chinese Grand Prix,3,2019,MEDIUM,KUB,1.0,95.281,Qualifying,19.54230769230769,27.51153846153846,44.5,0.0,18.0,17.0,1.0,1.0,26.0,5.451,56
1819,Chinese Grand Prix,3,2019,MEDIUM,KVY,1.0,93.236,Qualifying,19.585714285714285,28.41428571428571,43.871428571428574,0.0,11.0,19.0,1.0,1.0,7.0,5.451,56
1820,Chinese Grand Prix,3,2019,MEDIUM,KVY,2.0,93.236,Qualifying,19.516666666666666,27.21111111111111,44.711111111111116,0.0,11.0,19.0,2.0,8.0,18.0,5.451,56
1821,Chinese Grand Prix,3,2019,MEDIUM,LEC,1.0,91.865,Qualifying,19.549999999999997,27.722727272727273,44.38181818181818,0.0,4.0,5.0,1.0,4.0,22.0,5.451,56
1822,Chinese Grand Prix,3,2019,MEDIUM,LEC,3.0,91.865,Qualifying,19.035714285714285,25.514285714285712,48.83571428571429,0.0,4.0,5.0,3.0,1.0,14.0,5.451,56
1823,Chinese Grand Prix,3,2019,MEDIUM,MAG,3.0,93.15,Qualifying,19.05909090909091,25.55,48.42727272727272,0.0,9.0,13.0,3.0,1.0,22.0,5.451,56
1824,Chinese Grand Prix,3,2019,MEDIUM,NOR,1.0,93.967,Qualifying,19.4,28.9,45.1,0.0,15.0,18.0,1.0,1.0,1.0,5.451,56
1825,Chinese Grand Prix,3,2019,MEDIUM,NOR,3.0,93.967,Qualifying,19.341176470588238,26.341176470588238,46.2235294117647,0.0,15.0,18.0,3.0,2.0,17.0,5.451,56
1826,Chinese Grand Prix,3,2019,MEDIUM,PER,1.0,93.299,Qualifying,19.56,27.820000000000004,44.165,0.0,12.0,8.0,1.0,1.0,20.0,5.451,56
1827,Chinese Grand Prix,3,2019,MEDIUM,RAI,1.0,93.419,Qualifying,19.524,27.584,44.512,0.0,13.0,9.0,1.0,1.0,25.0,5.451,56
1828,Chinese Grand Prix,3,2019,MEDIUM,RUS,1.0,95.253,Qualifying,19.57272727272727,27.677272727272726,44.23636363636364,0.0,17.0,16.0,1.0,1.0,22.0,5.451,56
1829,Chinese Grand Prix,3,2019,MEDIUM,SAI,1.0,93.523,Qualifying,19.4,28.9,45.1,0.0,14.0,14.0,1.0,1.0,1.0,5.451,56
1830,Chinese Grand Prix,3,2019,MEDIUM,STR,1.0,94.292,Qualifying,19.58,27.785000000000004,44.125,0.0,16.0,12.0,1.0,1.0,20.0,5.451,56
1831,Chinese Grand Prix,3,2019,MEDIUM,VER,1.0,92.089,Qualifying,19.594117647058823,27.970588235294116,44.211764705882345,0.0,5.0,4.0,1.0,4.0,17.0,5.451,56
1832,Chinese Grand Prix,3,2019,MEDIUM,VER,3.0,92.089,Qualifying,19.072727272727274,25.54090909090909,48.42727272727272,0.0,5.0,4.0,3.0,1.0,22.0,5.451,56
1833,Chinese Grand Prix,3,2019,MEDIUM,VET,1.0,91.848,Qualifying,19.572222222222223,27.916666666666668,44.27777777777778,0.0,3.0,3.0,1.0,4.0,18.0,5.451,56
1834,Chinese Grand Prix,3,2019,MEDIUM,VET,2.0,91.848,Qualifying,19.339999999999996,26.26666666666667,46.38,0.0,3.0,3.0,2.0,24.0,15.0,5.451,56
1835,Chinese Grand Prix,3,2019,MEDIUM,VET,3.0,91.848,Qualifying,19.047619047619047,25.552380952380954,48.47142857142857,0.0,3.0,3.0,3.0,1.0,21.0,5.451,56
1836,Chinese Grand Prix,3,2019,SOFT,ALB,3.0,,,19.589473684210525,27.826315789473686,44.08421052631579,0.0,0.0,10.0,3.0,1.0,19.0,5.451,56
1837,Chinese Grand Prix,3,2019,SOFT,GAS,1.0,92.93,Qualifying,19.568421052631578,27.863157894736847,44.126315789473686,0.0,6.0,6.0,1.0,4.0,19.0,5.451,56
1838,Chinese Grand Prix,3,2019,SOFT,GAS,4.0,92.93,Qualifying,19.0,25.2,50.86666666666667,0.0,6.0,6.0,4.0,3.0,3.0,5.451,56
1839,Chinese Grand Prix,3,2019,SOFT,GIO,1.0,136.522,Qualifying,19.585714285714285,28.41428571428571,43.871428571428574,0.0,19.0,15.0,1.0,1.0,7.0,5.451,56
1840,Chinese Grand Prix,3,2019,SOFT,GRO,1.0,93.156,Qualifying,19.575,28.35,43.975,0.0,10.0,11.0,1.0,4.0,8.0,5.451,56
1841,Chinese Grand Prix,3,2019,SOFT,HUL,1.0,92.962,Qualifying,19.59090909090909,28.227272727272734,44.263636363636365,0.0,8.0,20.0,1.0,4.0,11.0,5.451,56
1842,Chinese Grand Prix,3,2019,SOFT,KVY,4.0,93.236,Qualifying,19.154545454545456,25.64545454545454,47.76363636363636,0.0,11.0,19.0,4.0,1.0,11.0,5.451,56
1843,Chinese Grand Prix,3,2019,SOFT,MAG,1.0,93.15,Qualifying,19.577777777777776,28.3,44.1,0.0,9.0,13.0,1.0,4.0,9.0,5.451,56
1844,Chinese Grand Prix,3,2019,SOFT,NOR,4.0,93.967,Qualifying,19.081249999999997,25.6375,48.043749999999996,0.0,15.0,18.0,4.0,1.0,16.0,5.451,56
1845,Chinese Grand Prix,3,2019,SOFT,RIC,1.0,92.958,Qualifying,19.57777777777778,27.91111111111111,44.111111111111114,0.0,7.0,7.0,1.0,4.0,18.0,5.451,56
1846,Chinese Grand Prix,3,2019,SOFT,RUS,3.0,95.253,Qualifying,19.0,25.259999999999998,50.019999999999996,0.0,17.0,16.0,3.0,1.0,5.0,5.451,56
1847,Chinese Grand Prix,3,2019,SOFT,SAI,3.0,93.523,Qualifying,19.04736842105263,25.542105263157897,48.66842105263157,0.0,14.0,14.0,3.0,1.0,19.0,5.451,56
1848,Chinese Grand Prix,3,2019,SOFT,STR,3.0,94.292,Qualifying,19.045454545454547,25.481818181818184,49.190909090909095,0.0,16.0,12.0,3.0,1.0,11.0,5.451,56
1849,Dutch Grand Prix,13,2021,HARD,GIO,3.0,69.59,Qualifying,21.96216216216216,36.51081081081081,52.210810810810806,0.0,7.0,14.0,3.0,1.0,37.0,4.259,72
1850,Dutch Grand Prix,13,2021,HARD,KUB,2.0,71.301,Qualifying,21.990000000000002,36.37666666666667,51.99333333333332,0.0,16.0,15.0,2.0,1.0,30.0,4.259,72
